edge_id,source,target,source_label,target_label,relation_type,weight,evidence_type,evidence_id,date,description,confidence,source_file,quote_or_note
E00967,Media_News_Online_Today,Media_Who_What_News,News Online Today,Who What News,same_story_or_derivative_relation,3,source_relation,EVT-0016,1995-03-30,DRILLING TECHNIQUE BANNED IN TETHYS,medium,source_relations.csv,likely_primary_article_id=314
E00968,Media_The_General_Post,Media_The_Tulip,The General Post,The Tulip,same_story_or_derivative_relation,2,source_relation,EVT-0017,1995-04-01,TECHNIQUE THAT IT PERFORATES PROHIBITED IN TETHYS,medium,source_relations.csv,likely_primary_article_id=97
E00969,Media_Kronos_Star,Media_The_World,Kronos Star,The World,same_story_or_derivative_relation,2,source_relation,EVT-0018,1995-10-10,Grand Opening of the New GAStech Offices,medium,source_relations.csv,likely_primary_article_id=526
E00970,Media_News_Online_Today,Media_International_News,News Online Today,International News,same_story_or_derivative_relation,6,source_relation,EVT-0019,1995-10-11,Grand Opening of the New GAStech Offices,medium,source_relations.csv,likely_primary_article_id=634
E00971,Media_News_Online_Today,Media_The_Light_of_Truth,News Online Today,The Light of Truth,same_story_or_derivative_relation,6,source_relation,EVT-0019,1995-10-11,Grand Opening of the New GAStech Offices,medium,source_relations.csv,likely_primary_article_id=634
E00972,Media_News_Online_Today,Media_The_Tulip,News Online Today,The Tulip,same_story_or_derivative_relation,6,source_relation,EVT-0019,1995-10-11,Grand Opening of the New GAStech Offices,medium,source_relations.csv,likely_primary_article_id=634
E00973,Media_News_Online_Today,Media_Worldwise,News Online Today,Worldwise,same_story_or_derivative_relation,6,source_relation,EVT-0019,1995-10-11,Grand Opening of the New GAStech Offices,medium,source_relations.csv,likely_primary_article_id=634
E00974,Media_The_General_Post,Media_The_Guide,The General Post,The Guide,same_story_or_derivative_relation,3,source_relation,EVT-0020,1995-10-12,MAGNIFICENT OPENING GASTECH-KRONOS,medium,source_relations.csv,likely_primary_article_id=543
E00975,Media_The_General_Post,Media_The_Truth,The General Post,The Truth,same_story_or_derivative_relation,3,source_relation,EVT-0020,1995-10-12,MAGNIFICENT OPENING GASTECH-KRONOS,medium,source_relations.csv,likely_primary_article_id=543
E00976,Media_Kronos_Star,Media_International_News,Kronos Star,International News,same_story_or_derivative_relation,2,source_relation,EVT-0021,1995-11-21,Araullo Announces New Hospital Construction,medium,source_relations.csv,likely_primary_article_id=421
E00977,Media_News_Online_Today,Media_Worldwise,News Online Today,Worldwise,same_story_or_derivative_relation,2,source_relation,EVT-0022,1995-11-22,Araullo Announces New Hospital Construction,medium,source_relations.csv,likely_primary_article_id=98
E00978,Media_The_Guide,Media_The_Truth,The Guide,The Truth,same_story_or_derivative_relation,2,source_relation,EVT-0023,1995-11-23,Araullo announces the new construction of the hospital,medium,source_relations.csv,likely_primary_article_id=424
E00979,Media_News_Online_Today,Media_International_News,News Online Today,International News,same_story_or_derivative_relation,2,source_relation,EVT-0024,1996-03-14,Tiskele Bend Gas Fields Larger Than First Thought,medium,source_relations.csv,likely_primary_article_id=542
E00980,Media_The_General_Post,Media_News_Online_Today,The General Post,News Online Today,same_story_or_derivative_relation,3,source_relation,EVT-0025,1996-07-08,GASTECH CHANGES OF POSITION THE CENTRUM TO KRONOS,medium,source_relations.csv,likely_primary_article_id=825
E00981,Media_The_General_Post,Media_The_Light_of_Truth,The General Post,The Light of Truth,same_story_or_derivative_relation,3,source_relation,EVT-0025,1996-07-08,GASTECH CHANGES OF POSITION THE CENTRUM TO KRONOS,medium,source_relations.csv,likely_primary_article_id=825
E00982,Media_Central_Bulletin,Media_The_Abila_Post,Central Bulletin,The Abila Post,same_story_or_derivative_relation,2,source_relation,EVT-0026,1997-04-23,POSSIBLE CONTAMINATION IN ELODIS,medium,source_relations.csv,likely_primary_article_id=136
E00983,Media_Athena_Speaks,Media_News_Online_Today,Athena Speaks,News Online Today,same_story_or_derivative_relation,2,source_relation,EVT-0027,1997-04-24,POSSIBLE CONTAMINATION IN ELODIS,medium,source_relations.csv,likely_primary_article_id=652
E00984,Media_News_Desk,Media_The_Explainer,News Desk,The Explainer,same_story_or_derivative_relation,2,source_relation,EVT-0028,1997-04-25,POSSIBLE POLLUTION IN ELODIS,medium,source_relations.csv,likely_primary_article_id=60
E00985,Media_The_Abila_Post,Media_News_Online_Today,The Abila Post,News Online Today,same_story_or_derivative_relation,2,source_relation,EVT-0029,1997-10-15,GOVERNMENT CITES 'MINOR' CONTAMINATION NEAR ELODIS,medium,source_relations.csv,likely_primary_article_id=304
E00986,Media_Central_Bulletin,Media_The_Explainer,Central Bulletin,The Explainer,same_story_or_derivative_relation,2,source_relation,EVT-0030,1997-10-16,GOVERNMENT CITES 'MINOR' CONTAMINATION NEAR ELODIS,medium,source_relations.csv,likely_primary_article_id=151
E00987,Media_The_Truth,Media_Worldwise,The Truth,Worldwise,same_story_or_derivative_relation,2,source_relation,EVT-0031,1998-01-19,The advantages of Kronos of foreign investment,medium,source_relations.csv,likely_primary_article_id=406
E00988,Media_All_News_Today,Media_News_Online_Today,All News Today,News Online Today,same_story_or_derivative_relation,3,source_relation,EVT-0032,1998-03-20,"ELODIS, KRONOS:  A TOWN IN NEED, Part One",medium,source_relations.csv,likely_primary_article_id=154
E00989,Media_All_News_Today,Media_The_Orb,All News Today,The Orb,same_story_or_derivative_relation,3,source_relation,EVT-0032,1998-03-20,"ELODIS, KRONOS:  A TOWN IN NEED, Part One",medium,source_relations.csv,likely_primary_article_id=154
E00990,Media_Daily_Pegasus,Media_The_Wrap,Daily Pegasus,The Wrap,same_story_or_derivative_relation,2,source_relation,EVT-0033,1998-03-21,"ELODIS, KRONOS:  A CITY IN the NECESSITY, part one",medium,source_relations.csv,likely_primary_article_id=317
E00991,Media_News_Online_Today,Media_The_Wrap,News Online Today,The Wrap,same_story_or_derivative_relation,2,source_relation,EVT-0034,1998-04-26,"ELODIS, KRONOS:  HELP FROM AN UNEXPECTED SOURCE Part Two",medium,source_relations.csv,likely_primary_article_id=4
E00992,Media_Daily_Pegasus,Media_The_Orb,Daily Pegasus,The Orb,same_story_or_derivative_relation,2,source_relation,EVT-0035,1998-04-27,"ELODIS, KRONOS:  AID of one divides two of the SOURCE UNEXPECTED",medium,source_relations.csv,likely_primary_article_id=647
E00993,Media_Homeland_Illumination,Media_All_News_Today,Homeland Illumination,All News Today,same_story_or_derivative_relation,3,source_relation,EVT-0036,1998-05-15,"ELODIS, KRONOS: WILL THE GOVERNMENT RESPOND IN TIME? Part Three",medium,source_relations.csv,likely_primary_article_id=35
E00994,Media_Homeland_Illumination,Media_News_Online_Today,Homeland Illumination,News Online Today,same_story_or_derivative_relation,3,source_relation,EVT-0036,1998-05-15,"ELODIS, KRONOS: WILL THE GOVERNMENT RESPOND IN TIME? Part Three",medium,source_relations.csv,likely_primary_article_id=35
E00995,Media_All_News_Today,Media_News_Online_Today,All News Today,News Online Today,same_story_or_derivative_relation,2,source_relation,EVT-0037,1998-05-16,ELODIS PUBLIC HEALTH FACT SHEET,medium,source_relations.csv,likely_primary_article_id=617
E00996,Media_Daily_Pegasus,Media_The_Orb,Daily Pegasus,The Orb,same_story_or_derivative_relation,3,source_relation,EVT-0038,1998-05-17,"ELODIS, KRONOS:  THE GOVERNMENT WILL RESPOND IN TIME? Part three",medium,source_relations.csv,likely_primary_article_id=264
E00997,Media_Daily_Pegasus,Media_The_Wrap,Daily Pegasus,The Wrap,same_story_or_derivative_relation,3,source_relation,EVT-0038,1998-05-17,"ELODIS, KRONOS:  THE GOVERNMENT WILL RESPOND IN TIME? Part three",medium,source_relations.csv,likely_primary_article_id=264
E00998,Media_Daily_Pegasus,Media_The_Wrap,Daily Pegasus,The Wrap,same_story_or_derivative_relation,2,source_relation,EVT-0039,1998-08-21,OF TEN YEARS OLD  OF THE GIRL OF ELODIS OF THE  POISONING DIES,medium,source_relations.csv,likely_primary_article_id=791
E00999,Media_The_Truth,Media_The_Guide,The Truth,The Guide,same_story_or_derivative_relation,3,source_relation,EVT-0040,1998-11-10,The ministry of health examines the complaints of pollution,medium,source_relations.csv,likely_primary_article_id=166
E01000,Media_The_Truth,Media_Worldwise,The Truth,Worldwise,same_story_or_derivative_relation,3,source_relation,EVT-0040,1998-11-10,The ministry of health examines the complaints of pollution,medium,source_relations.csv,likely_primary_article_id=166
E01001,Media_The_General_Post,Media_News_Online_Today,The General Post,News Online Today,same_story_or_derivative_relation,4,source_relation,EVT-0041,1998-11-14,HEALTH FOR ALL (WFA) BURSTS GASTECH AND KRONOS GOVT,medium,source_relations.csv,likely_primary_article_id=316
E01002,Media_The_General_Post,Media_The_Tulip,The General Post,The Tulip,same_story_or_derivative_relation,4,source_relation,EVT-0041,1998-11-14,HEALTH FOR ALL (WFA) BURSTS GASTECH AND KRONOS GOVT,medium,source_relations.csv,likely_primary_article_id=316
E01003,Media_The_General_Post,Media_Who_What_News,The General Post,Who What News,same_story_or_derivative_relation,4,source_relation,EVT-0041,1998-11-14,HEALTH FOR ALL (WFA) BURSTS GASTECH AND KRONOS GOVT,medium,source_relations.csv,likely_primary_article_id=316
E01004,Media_All_News_Today,Media_News_Online_Today,All News Today,News Online Today,same_story_or_derivative_relation,3,source_relation,EVT-0042,1998-11-15,POK REPRESENTATIVES MEET WITH KRONOS MINISTER OF HEALTH,medium,source_relations.csv,likely_primary_article_id=420
E01005,Media_All_News_Today,Media_The_Wrap,All News Today,The Wrap,same_story_or_derivative_relation,3,source_relation,EVT-0042,1998-11-15,POK REPRESENTATIVES MEET WITH KRONOS MINISTER OF HEALTH,medium,source_relations.csv,likely_primary_article_id=420
E01006,Media_The_Abila_Post,Media_News_Online_Today,The Abila Post,News Online Today,same_story_or_derivative_relation,3,source_relation,EVT-0043,1998-11-15,WELLNESS FOR ALL ISSUES STATEMENT ON ELODIS,medium,source_relations.csv,likely_primary_article_id=619
E01007,Media_The_Abila_Post,Media_The_Light_of_Truth,The Abila Post,The Light of Truth,same_story_or_derivative_relation,3,source_relation,EVT-0043,1998-11-15,WELLNESS FOR ALL ISSUES STATEMENT ON ELODIS,medium,source_relations.csv,likely_primary_article_id=619
E01008,Media_Daily_Pegasus,Media_The_Orb,Daily Pegasus,The Orb,same_story_or_derivative_relation,2,source_relation,EVT-0044,1998-11-16,MEETING OF THE REPRESENTATIVES OF POK WITH THE MINISTER OF KRONOS OF THE HEALTH,medium,source_relations.csv,likely_primary_article_id=628
E01009,Media_Athena_Speaks,Media_News_Desk,Athena Speaks,News Desk,same_story_or_derivative_relation,3,source_relation,EVT-0045,1998-11-17,HEALTH FOR ALL THE REPORT/RATIO OF QUESTIONS ABOUT ELODIS,medium,source_relations.csv,likely_primary_article_id=519
E01010,Media_Athena_Speaks,Media_The_Explainer,Athena Speaks,The Explainer,same_story_or_derivative_relation,3,source_relation,EVT-0045,1998-11-17,HEALTH FOR ALL THE REPORT/RATIO OF QUESTIONS ABOUT ELODIS,medium,source_relations.csv,likely_primary_article_id=519
E01011,Media_News_Online_Today,Media_Who_What_News,News Online Today,Who What News,same_story_or_derivative_relation,2,source_relation,EVT-0046,1999-02-19,GASTECH REPORTS RECORD EARNINGS,medium,source_relations.csv,likely_primary_article_id=702
E01012,Media_The_General_Post,Media_The_Light_of_Truth,The General Post,The Light of Truth,same_story_or_derivative_relation,3,source_relation,EVT-0047,1999-02-20,GAINS OF THE FILE OF GASTECH INFORMATION,medium,source_relations.csv,likely_primary_article_id=284
E01013,Media_The_General_Post,Media_The_Tulip,The General Post,The Tulip,same_story_or_derivative_relation,3,source_relation,EVT-0047,1999-02-20,GAINS OF THE FILE OF GASTECH INFORMATION,medium,source_relations.csv,likely_primary_article_id=284
E01014,Media_News_Online_Today,Media_International_News,News Online Today,International News,same_story_or_derivative_relation,3,source_relation,EVT-0048,1999-07-04,"Minister Nespola Champions Added Taxes on Oil, Gas Development",medium,source_relations.csv,likely_primary_article_id=640
E01015,Media_News_Online_Today,Media_The_Guide,News Online Today,The Guide,same_story_or_derivative_relation,3,source_relation,EVT-0048,1999-07-04,"Minister Nespola Champions Added Taxes on Oil, Gas Development",medium,source_relations.csv,likely_primary_article_id=640
E01016,Media_All_News_Today,Media_News_Online_Today,All News Today,News Online Today,same_story_or_derivative_relation,2,source_relation,EVT-0049,1999-07-08,MINISTER OF HEALTH TO PROPOSE SOLUTION TO TOWN POISONING,medium,source_relations.csv,likely_primary_article_id=612
E01017,Media_The_Orb,Media_The_Wrap,The Orb,The Wrap,same_story_or_derivative_relation,2,source_relation,EVT-0050,1999-07-09,MINISTER FOR HEALTH TO PROPOSE THE SOLUTION WITH THE POISONING OF CITY,medium,source_relations.csv,likely_primary_article_id=248
E01018,Media_News_Online_Today,Media_The_World,News Online Today,The World,same_story_or_derivative_relation,2,source_relation,EVT-0051,2000-01-15,KRONOS GDP ON THE RISE,medium,source_relations.csv,likely_primary_article_id=789
E01019,Media_Who_What_News,Media_The_Light_of_Truth,Who What News,The Light of Truth,same_story_or_derivative_relation,3,source_relation,EVT-0052,2000-01-16,KRONOS GDP ON THE RISE,medium,source_relations.csv,likely_primary_article_id=471
E01020,Media_Who_What_News,Media_The_Tulip,Who What News,The Tulip,same_story_or_derivative_relation,3,source_relation,EVT-0052,2000-01-16,KRONOS GDP ON THE RISE,medium,source_relations.csv,likely_primary_article_id=471
E01021,Media_Daily_Pegasus,Media_The_Orb,Daily Pegasus,The Orb,same_story_or_derivative_relation,2,source_relation,EVT-0053,2000-06-01,LEAF OF THE FACT OF THE PUBLIC HEALTH OF ELODIS - UPDATE,medium,source_relations.csv,likely_primary_article_id=72
E01022,Media_News_Online_Today,Media_The_World,News Online Today,The World,same_story_or_derivative_relation,3,source_relation,EVT-0054,2000-08-15,EXPLOSION ROCKS GASTECH'S TISKELE BEND SITE,medium,source_relations.csv,likely_primary_article_id=413
E01023,Media_News_Online_Today,Media_Who_What_News,News Online Today,Who What News,same_story_or_derivative_relation,3,source_relation,EVT-0054,2000-08-15,EXPLOSION ROCKS GASTECH'S TISKELE BEND SITE,medium,source_relations.csv,likely_primary_article_id=413
E01024,Media_The_General_Post,Media_The_Light_of_Truth,The General Post,The Light of Truth,same_story_or_derivative_relation,3,source_relation,EVT-0055,2000-08-16,SITE OF THE CURVE OF TISKELE OF ROCKS GASTECH OF THE EXPLOSION,medium,source_relations.csv,likely_primary_article_id=235
E01025,Media_The_General_Post,Media_The_Tulip,The General Post,The Tulip,same_story_or_derivative_relation,3,source_relation,EVT-0055,2000-08-16,SITE OF THE CURVE OF TISKELE OF ROCKS GASTECH OF THE EXPLOSION,medium,source_relations.csv,likely_primary_article_id=235
E01026,Media_Central_Bulletin,Media_News_Online_Today,Central Bulletin,News Online Today,same_story_or_derivative_relation,2,source_relation,EVT-0056,2000-08-17,TISKELE BEND EXPLOSION AND FIRE,medium,source_relations.csv,likely_primary_article_id=734
E01027,Media_Athena_Speaks,Media_News_Desk,Athena Speaks,News Desk,same_story_or_derivative_relation,3,source_relation,EVT-0057,2000-08-18,EXPLOSION AND FIRE OF CURVE OF TISKELE,medium,source_relations.csv,likely_primary_article_id=295
E01028,Media_Athena_Speaks,Media_The_Explainer,Athena Speaks,The Explainer,same_story_or_derivative_relation,3,source_relation,EVT-0057,2000-08-18,EXPLOSION AND FIRE OF CURVE OF TISKELE,medium,source_relations.csv,likely_primary_article_id=295
E01029,Media_The_Abila_Post,Media_Central_Bulletin,The Abila Post,Central Bulletin,same_story_or_derivative_relation,3,source_relation,EVT-0058,2000-10-02,LANDSLIDE VICTORY FOR PRESIDENT KAPELOU,medium,source_relations.csv,likely_primary_article_id=477
E01030,Media_The_Abila_Post,Media_News_Online_Today,The Abila Post,News Online Today,same_story_or_derivative_relation,3,source_relation,EVT-0058,2000-10-02,LANDSLIDE VICTORY FOR PRESIDENT KAPELOU,medium,source_relations.csv,likely_primary_article_id=477
E01031,Media_News_Desk,Media_The_Explainer,News Desk,The Explainer,same_story_or_derivative_relation,2,source_relation,EVT-0059,2000-10-03,THE VICTORY OF THE LANDSLIDE FOR PRESIDENT KAPELOU,medium,source_relations.csv,likely_primary_article_id=311
E01032,Media_The_Guide,Media_International_News,The Guide,International News,same_story_or_derivative_relation,3,source_relation,EVT-0060,2001-03-18,"The taxes added on the oil, development of the gas defeated in general to assembly",medium,source_relations.csv,likely_primary_article_id=296
E01033,Media_The_Guide,Media_The_Truth,The Guide,The Truth,same_story_or_derivative_relation,3,source_relation,EVT-0060,2001-03-18,"The taxes added on the oil, development of the gas defeated in general to assembly",medium,source_relations.csv,likely_primary_article_id=296
E01034,Media_Homeland_Illumination,Media_All_News_Today,Homeland Illumination,All News Today,same_story_or_derivative_relation,3,source_relation,EVT-0061,2001-03-22,"TAX MEASURE DEFEATED, POK EFFORTS STALLED",medium,source_relations.csv,likely_primary_article_id=134
E01035,Media_Homeland_Illumination,Media_News_Online_Today,Homeland Illumination,News Online Today,same_story_or_derivative_relation,3,source_relation,EVT-0061,2001-03-22,"TAX MEASURE DEFEATED, POK EFFORTS STALLED",medium,source_relations.csv,likely_primary_article_id=134
