email_id,from_email,from_name,from_domain,from_org,to_emails,to_names,to_count,to_domains,to_orgs,date_raw,date,subject,thread_subject,topics
759,Henk.Mies@gastech.com.kronos,Henk Mies,gastech.com.kronos,GAStech-Kronos,Claudio.Hawelon@gastech.com.kronos; Albina.Hafon@gastech.com.kronos; Dylan.Scozzese@gastech.com.kronos; Irene.Nant@gastech.com.kronos; Varro.Awelon@gastech.com.kronos; Benito.Hawelon@gastech.com.kronos; Dante.Coginian@gastech.com.kronos,Claudio Hawelon; Albina Hafon; Dylan Scozzese; Irene Nant; Varro Awelon; Benito Hawelon; Dante Coginian,7,gastech.com.kronos,GAStech-Kronos,1/14/2014 15:42,2014-01-14 15:42,Route suggestion for next shift,Route suggestion for next shift,
760,Inga.Ferro@gastech.com.kronos,Inga Ferro,gastech.com.kronos,GAStech-Kronos,Minke.Mies@gastech.com.kronos,Minke Mies,1,gastech.com.kronos,GAStech-Kronos,1/14/2014 15:48,2014-01-14 15:48,RE: Late for meeting,Late for meeting,
761,Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,gastech.com.kronos,GAStech-Kronos,Lucas.Alcazar@gastech.com.kronos; Nils.Calixto@gastech.com.kronos,Lucas Alcazar; Nils Calixto,2,gastech.com.kronos,GAStech-Kronos,1/14/2014 15:48,2014-01-14 15:48,Article - interesting,Article - interesting,
762,Emile.Arpa@gastech.com.kronos,Emile Arpa,gastech.com.kronos,GAStech-Kronos,Cecilia.Morluniau@gastech.com.kronos; Claudio.Hawelon@gastech.com.kronos; Adan.Morlun@gastech.com.kronos; Varro.Awelon@gastech.com.kronos; Albina.Hafon@gastech.com.kronos; Valeria.Morlun@gastech.com.kronos,Cecilia Morluniau; Claudio Hawelon; Adan Morlun; Varro Awelon; Albina Hafon; Valeria Morlun,6,gastech.com.kronos,GAStech-Kronos,1/14/2014 15:51,2014-01-14 15:51,RE: Facilities preparations for VIP visit,Facilities preparations for VIP visit,security
763,Sten.Sanjorge Jr.@gastech.com.tethys,Sten Sanjorge Jr ,gastech.com.tethys,GAStech-Tethys,Sten.Sanjorge Jr.@gastech.com.tethys; Willem.Vasco-Pais@gastech.com.kronos,Sten Sanjorge Jr ; Willem Vasco-Pais,2,gastech.com.kronos; gastech.com.tethys,GAStech-Kronos; GAStech-Tethys,1/14/2014 15:52,2014-01-14 15:52,RE: Operational efficiencies,Operational efficiencies,
764,Henk.Mies@gastech.com.kronos,Henk Mies,gastech.com.kronos,GAStech-Kronos,Dylan.Scozzese@gastech.com.kronos; Varro.Awelon@gastech.com.kronos; Emile.Arpa@gastech.com.kronos,Dylan Scozzese; Varro Awelon; Emile Arpa,3,gastech.com.kronos,GAStech-Kronos,1/14/2014 15:55,2014-01-14 15:55,RE: Be Careful!,Be Careful!,
765,Lidelse.Dedos@gastech.com.kronos,Lidelse Dedos,gastech.com.kronos,GAStech-Kronos,Axel.Calzas@gastech.com.kronos; Lidelse.Dedos@gastech.com.kronos,Axel Calzas; Lidelse Dedos,2,gastech.com.kronos,GAStech-Kronos,1/14/2014 15:57,2014-01-14 15:57,Wellhead flow rate data,Wellhead flow rate data,environment
766,Willem.Vasco-Pais@gastech.com.kronos,Willem Vasco-Pais,gastech.com.kronos,GAStech-Kronos,Willem.Vasco-Pais@gastech.com.kronos; Orhan.Strum@gastech.com.kronos,Willem Vasco-Pais; Orhan Strum,2,gastech.com.kronos,GAStech-Kronos,1/14/2014 16:02,2014-01-14 16:02,RE: Maximizing quarterly profits,Maximizing quarterly profits,business
767,Willem.Vasco-Pais@gastech.com.kronos,Willem Vasco-Pais,gastech.com.kronos,GAStech-Kronos,Ada.Campo-Corrente@gastech.com.kronos; Orhan.Strum@gastech.com.kronos; Willem.Vasco-Pais@gastech.com.kronos; Ingrid.Barranco@gastech.com.kronos,Ada Campo-Corrente; Orhan Strum; Willem Vasco-Pais; Ingrid Barranco,4,gastech.com.kronos,GAStech-Kronos,1/14/2014 16:13,2014-01-14 16:13,RE: Impact of local politics on profit margin,Impact of local politics on profit margin,business
768,Minke.Mies@gastech.com.kronos,Minke Mies,gastech.com.kronos,GAStech-Kronos,Inga.Ferro@gastech.com.kronos,Inga Ferro,1,gastech.com.kronos,GAStech-Kronos,1/14/2014 16:18,2014-01-14 16:18,RE: Late for meeting,Late for meeting,
769,Ruscella.Mies.Haber@gastech.com.kronos,Ruscella Mies Haber,gastech.com.kronos,GAStech-Kronos,Mat.Bramar@gastech.com.kronos; Anda.Ribera@gastech.com.kronos; Rachel.Pantanal@gastech.com.kronos; Linda.Lagos@gastech.com.kronos; Ruscella.Mies.Haber@gastech.com.kronos; Carla.Forluniau@gastech.com.kronos; Cornelia.Lais@gastech.com.kronos,Mat Bramar; Anda Ribera; Rachel Pantanal; Linda Lagos; Ruscella Mies Haber; Carla Forluniau; Cornelia Lais,7,gastech.com.kronos,GAStech-Kronos,1/14/2014 16:21,2014-01-14 16:21,RE: Babysitting recommendations,Babysitting recommendations,
770,Irene.Nant@gastech.com.kronos,Irene Nant,gastech.com.kronos,GAStech-Kronos,Dylan.Scozzese@gastech.com.kronos; Claudio.Hawelon@gastech.com.kronos; Emile.Arpa@gastech.com.kronos; Irene.Nant@gastech.com.kronos,Dylan Scozzese; Claudio Hawelon; Emile Arpa; Irene Nant,4,gastech.com.kronos,GAStech-Kronos,1/14/2014 16:27,2014-01-14 16:27,RE: Traffic advisory for today,Traffic advisory for today,
771,Dylan.Scozzese@gastech.com.kronos,Dylan Scozzese,gastech.com.kronos,GAStech-Kronos,Valeria.Morlun@gastech.com.kronos; Varro.Awelon@gastech.com.kronos; Albina.Hafon@gastech.com.kronos; Henk.Mies@gastech.com.kronos; Benito.Hawelon@gastech.com.kronos,Valeria Morlun; Varro Awelon; Albina Hafon; Henk Mies; Benito Hawelon,5,gastech.com.kronos,GAStech-Kronos,1/14/2014 16:29,2014-01-14 16:29,RE: Facilities preparations for VIP visit,Facilities preparations for VIP visit,security
772,Dante.Coginian@gastech.com.kronos,Dante Coginian,gastech.com.kronos,GAStech-Kronos,Irene.Nant@gastech.com.kronos; Cecilia.Morluniau@gastech.com.kronos; Claudio.Hawelon@gastech.com.kronos; Benito.Hawelon@gastech.com.kronos; Dylan.Scozzese@gastech.com.kronos; Adan.Morlun@gastech.com.kronos; Henk.Mies@gastech.com.kronos; Emile.Arpa@gastech.com.kronos; Varro.Awelon@gastech.com.kronos,Irene Nant; Cecilia Morluniau; Claudio Hawelon; Benito Hawelon; Dylan Scozzese; Adan Morlun; Henk Mies; Emile Arpa; Varro Awelon,9,gastech.com.kronos,GAStech-Kronos,1/14/2014 16:29,2014-01-14 16:29,RE: Be Careful!,Be Careful!,
773,Irene.Nant@gastech.com.kronos,Irene Nant,gastech.com.kronos,GAStech-Kronos,Benito.Hawelon@gastech.com.kronos; Claudio.Hawelon@gastech.com.kronos; Cecilia.Morluniau@gastech.com.kronos; Dylan.Scozzese@gastech.com.kronos; Emile.Arpa@gastech.com.kronos; Dante.Coginian@gastech.com.kronos; Adan.Morlun@gastech.com.kronos; Varro.Awelon@gastech.com.kronos; Irene.Nant@gastech.com.kronos,Benito Hawelon; Claudio Hawelon; Cecilia Morluniau; Dylan Scozzese; Emile Arpa; Dante Coginian; Adan Morlun; Varro Awelon; Irene Nant,9,gastech.com.kronos,GAStech-Kronos,1/14/2014 16:52,2014-01-14 16:52,RE: Be Careful!,Be Careful!,
774,Mat.Bramar@gastech.com.kronos,Mat Bramar,gastech.com.kronos,GAStech-Kronos,Rachel.Pantanal@gastech.com.kronos; Lars.Azada@gastech.com.kronos; Felix.Balas@gastech.com.kronos; Isande.Borrasca@gastech.com.kronos; Axel.Calzas@gastech.com.kronos; Gustav.Cazar@gastech.com.kronos; Lidelse.Dedos@gastech.com.kronos; Birgitta.Frente@gastech.com.kronos; Vira.Frente@gastech.com.kronos; Adra.Nubarron@gastech.com.kronos; Marin.Onda@gastech.com.kronos; Kare.Orilla@gastech.com.kronos; Elsa.Orilla@gastech.com.kronos; Brand.Tempestad@gastech.com.kronos; Ingrid.Barranco@gastech.com.kronos; Ada.Campo-Corrente@gastech.com.kronos; Sten.Sanjorge Jr.@gastech.com.kronos; Orhan.Strum@gastech.com.kronos; Willem.Vasco-Pais@gastech.com.kronos; Bertrand.Ovan@gastech.com.kronos; Albina.Hafon@gastech.com.kronos; Benito.Hawelon@gastech.com.kronos; Claudio.Hawelon@gastech.com.kronos; Henk.Mies@gastech.com.kronos; Valeria.Morlun@gastech.com.kronos; Adan.Morlun@gastech.com.kronos; Cecilia.Morluniau@gastech.com.kronos; Irene.Nant@gastech.com.kronos; Dylan.Scozzese@gastech.com.kronos; Lucas.Alcazar@gastech.com.kronos; Isak.Baza@gastech.com.kronos; Linnea.Bergen@gastech.com.kronos; Nils.Calixto@gastech.com.kronos; Sven.Flecha@gastech.com.kronos; Hideki.Cocinaro@gastech.com.kronos; Inga.Ferro@gastech.com.kronos; Loreto.Bodrogi@gastech.com.kronos; Isia.Vann@gastech.com.kronos; Stenig.Fusil@gastech.com.kronos; Hennie.Osvaldo@gastech.com.kronos; Kanon.Herrero@gastech.com.kronos; Varja.Lagos@gastech.com.kronos; Minke.Mies@gastech.com.kronos; Felix.Resumir@gastech.com.kronos; Edvard.Vann@gastech.com.kronos; Emile.Arpa@gastech.com.kronos; Varro.Awelon@gastech.com.kronos; Mat.Bramar@gastech.com.kronos; Dante.Coginian@gastech.com.kronos; Carla.Forluniau@gastech.com.kronos; Linda.Lagos@gastech.com.kronos; Cornelia.Lais@gastech.com.kronos; Ruscella.Mies.Haber@gastech.com.kronos; Anda.Ribera@gastech.com.kronos,Rachel Pantanal; Lars Azada; Felix Balas; Isande Borrasca; Axel Calzas; Gustav Cazar; Lidelse Dedos; Birgitta Frente; Vira Frente; Adra Nubarron; Marin Onda; Kare Orilla; Elsa Orilla; Brand Tempestad; Ingrid Barranco; Ada Campo-Corrente; Sten Sanjorge Jr ; Orhan Strum; Willem Vasco-Pais; Bertrand Ovan; Albina Hafon; Benito Hawelon; Claudio Hawelon; Henk Mies; Valeria Morlun; Adan Morlun; Cecilia Morluniau; Irene Nant; Dylan Scozzese; Lucas Alcazar; Isak Baza; Linnea Bergen; Nils Calixto; Sven Flecha; Hideki Cocinaro; Inga Ferro; Loreto Bodrogi; Isia Vann; Stenig Fusil; Hennie Osvaldo; Kanon Herrero; Varja Lagos; Minke Mies; Felix Resumir; Edvard Vann; Emile Arpa; Varro Awelon; Mat Bramar; Dante Coginian; Carla Forluniau; Linda Lagos; Cornelia Lais; Ruscella Mies Haber; Anda Ribera,54,gastech.com.kronos,GAStech-Kronos,1/14/2014 16:54,2014-01-14 16:54,Updated Safety Policies,Updated Safety Policies,
775,Linda.Lagos@gastech.com.kronos,Linda Lagos,gastech.com.kronos,GAStech-Kronos,Mat.Bramar@gastech.com.kronos; Anda.Ribera@gastech.com.kronos; Rachel.Pantanal@gastech.com.kronos; Linda.Lagos@gastech.com.kronos; Ruscella.Mies.Haber@gastech.com.kronos; Carla.Forluniau@gastech.com.kronos; Cornelia.Lais@gastech.com.kronos,Mat Bramar; Anda Ribera; Rachel Pantanal; Linda Lagos; Ruscella Mies Haber; Carla Forluniau; Cornelia Lais,7,gastech.com.kronos,GAStech-Kronos,1/14/2014 16:54,2014-01-14 16:54,RE: Too funy - you have to see this...,Too funy - you have to see this...,
776,Carla.Forluniau@gastech.com.kronos,Carla Forluniau,gastech.com.kronos,GAStech-Kronos,Mat.Bramar@gastech.com.kronos; Anda.Ribera@gastech.com.kronos; Rachel.Pantanal@gastech.com.kronos; Linda.Lagos@gastech.com.kronos; Ruscella.Mies.Haber@gastech.com.kronos; Carla.Forluniau@gastech.com.kronos; Cornelia.Lais@gastech.com.kronos,Mat Bramar; Anda Ribera; Rachel Pantanal; Linda Lagos; Ruscella Mies Haber; Carla Forluniau; Cornelia Lais,7,gastech.com.kronos,GAStech-Kronos,1/14/2014 16:56,2014-01-14 16:56,RE: Too funy - you have to see this...,Too funy - you have to see this...,
777,Carla.Forluniau@gastech.com.kronos,Carla Forluniau,gastech.com.kronos,GAStech-Kronos,Mat.Bramar@gastech.com.kronos; Anda.Ribera@gastech.com.kronos; Rachel.Pantanal@gastech.com.kronos; Linda.Lagos@gastech.com.kronos; Ruscella.Mies.Haber@gastech.com.kronos; Carla.Forluniau@gastech.com.kronos; Cornelia.Lais@gastech.com.kronos,Mat Bramar; Anda Ribera; Rachel Pantanal; Linda Lagos; Ruscella Mies Haber; Carla Forluniau; Cornelia Lais,7,gastech.com.kronos,GAStech-Kronos,1/14/2014 16:57,2014-01-14 16:57,RE: Training opportunity,Training opportunity,
778,Ruscella.Mies.Haber@gastech.com.kronos,Ruscella Mies Haber,gastech.com.kronos,GAStech-Kronos,Inga.Ferro@gastech.com.kronos; Loreto.Bodrogi@gastech.com.kronos; Isia.Vann@gastech.com.kronos; Hennie.Osvaldo@gastech.com.kronos; Minke.Mies@gastech.com.kronos; Ruscella.Mies.Haber@gastech.com.kronos,Inga Ferro; Loreto Bodrogi; Isia Vann; Hennie Osvaldo; Minke Mies; Ruscella Mies Haber,6,gastech.com.kronos,GAStech-Kronos,1/14/2014 16:57,2014-01-14 16:57,RE: Action: Virus detected on your system,Action: Virus detected on your system,
779,Ingrid.Barranco@gastech.com.kronos,Ingrid Barranco,gastech.com.kronos,GAStech-Kronos,Ada.Campo-Corrente@gastech.com.kronos; Orhan.Strum@gastech.com.kronos; Willem.Vasco-Pais@gastech.com.kronos; Ingrid.Barranco@gastech.com.kronos,Ada Campo-Corrente; Orhan Strum; Willem Vasco-Pais; Ingrid Barranco,4,gastech.com.kronos,GAStech-Kronos,1/14/2014 17:01,2014-01-14 17:01,RE: Impact of local politics on profit margin,Impact of local politics on profit margin,business
780,Varro.Awelon@gastech.com.kronos,Varro Awelon,gastech.com.kronos,GAStech-Kronos,Claudio.Hawelon@gastech.com.kronos; Albina.Hafon@gastech.com.kronos; Dylan.Scozzese@gastech.com.kronos; Irene.Nant@gastech.com.kronos; Varro.Awelon@gastech.com.kronos; Benito.Hawelon@gastech.com.kronos; Dante.Coginian@gastech.com.kronos,Claudio Hawelon; Albina Hafon; Dylan Scozzese; Irene Nant; Varro Awelon; Benito Hawelon; Dante Coginian,7,gastech.com.kronos,GAStech-Kronos,1/14/2014 17:04,2014-01-14 17:04,RE: Route suggestion for next shift,Route suggestion for next shift,
781,Hennie.Osvaldo@gastech.com.kronos,Hennie Osvaldo,gastech.com.kronos,GAStech-Kronos,Inga.Ferro@gastech.com.kronos; Loreto.Bodrogi@gastech.com.kronos; Isia.Vann@gastech.com.kronos; Hennie.Osvaldo@gastech.com.kronos; Minke.Mies@gastech.com.kronos; Ruscella.Mies.Haber@gastech.com.kronos,Inga Ferro; Loreto Bodrogi; Isia Vann; Hennie Osvaldo; Minke Mies; Ruscella Mies Haber,6,gastech.com.kronos,GAStech-Kronos,1/14/2014 17:09,2014-01-14 17:09,RE: Action: Virus detected on your system,Action: Virus detected on your system,
782,Dylan.Scozzese@gastech.com.kronos,Dylan Scozzese,gastech.com.kronos,GAStech-Kronos,Dylan.Scozzese@gastech.com.kronos; Claudio.Hawelon@gastech.com.kronos; Emile.Arpa@gastech.com.kronos; Irene.Nant@gastech.com.kronos,Dylan Scozzese; Claudio Hawelon; Emile Arpa; Irene Nant,4,gastech.com.kronos,GAStech-Kronos,1/14/2014 17:10,2014-01-14 17:10,RE: Traffic advisory for today,Traffic advisory for today,
783,Irene.Nant@gastech.com.kronos,Irene Nant,gastech.com.kronos,GAStech-Kronos,Claudio.Hawelon@gastech.com.kronos; Albina.Hafon@gastech.com.kronos; Dylan.Scozzese@gastech.com.kronos; Irene.Nant@gastech.com.kronos; Varro.Awelon@gastech.com.kronos; Benito.Hawelon@gastech.com.kronos; Dante.Coginian@gastech.com.kronos,Claudio Hawelon; Albina Hafon; Dylan Scozzese; Irene Nant; Varro Awelon; Benito Hawelon; Dante Coginian,7,gastech.com.kronos,GAStech-Kronos,1/14/2014 17:13,2014-01-14 17:13,RE: Route suggestion for next shift,Route suggestion for next shift,
784,Loreto.Bodrogi@gastech.com.kronos,Loreto Bodrogi,gastech.com.kronos,GAStech-Kronos,Inga.Ferro@gastech.com.kronos; Loreto.Bodrogi@gastech.com.kronos; Isia.Vann@gastech.com.kronos; Hennie.Osvaldo@gastech.com.kronos; Minke.Mies@gastech.com.kronos; Ruscella.Mies.Haber@gastech.com.kronos,Inga Ferro; Loreto Bodrogi; Isia Vann; Hennie Osvaldo; Minke Mies; Ruscella Mies Haber,6,gastech.com.kronos,GAStech-Kronos,1/14/2014 17:15,2014-01-14 17:15,RE: Action: Virus detected on your system,Action: Virus detected on your system,
785,Linda.Lagos@gastech.com.kronos,Linda Lagos,gastech.com.kronos,GAStech-Kronos,Mat.Bramar@gastech.com.kronos; Anda.Ribera@gastech.com.kronos; Rachel.Pantanal@gastech.com.kronos; Linda.Lagos@gastech.com.kronos; Ruscella.Mies.Haber@gastech.com.kronos; Carla.Forluniau@gastech.com.kronos; Cornelia.Lais@gastech.com.kronos,Mat Bramar; Anda Ribera; Rachel Pantanal; Linda Lagos; Ruscella Mies Haber; Carla Forluniau; Cornelia Lais,7,gastech.com.kronos,GAStech-Kronos,1/14/2014 17:21,2014-01-14 17:21,RE: Training opportunity,Training opportunity,
786,Linda.Lagos@gastech.com.kronos,Linda Lagos,gastech.com.kronos,GAStech-Kronos,Mat.Bramar@gastech.com.kronos; Anda.Ribera@gastech.com.kronos; Rachel.Pantanal@gastech.com.kronos; Linda.Lagos@gastech.com.kronos; Ruscella.Mies.Haber@gastech.com.kronos; Carla.Forluniau@gastech.com.kronos; Cornelia.Lais@gastech.com.kronos,Mat Bramar; Anda Ribera; Rachel Pantanal; Linda Lagos; Ruscella Mies Haber; Carla Forluniau; Cornelia Lais,7,gastech.com.kronos,GAStech-Kronos,1/14/2014 17:25,2014-01-14 17:25,RE: Too funy - you have to see this...,Too funy - you have to see this...,
787,Isak.Baza@gastech.com.kronos,Isak Baza,gastech.com.kronos,GAStech-Kronos,Lucas.Alcazar@gastech.com.kronos; Sven.Flecha@gastech.com.kronos; Isak.Baza@gastech.com.kronos,Lucas Alcazar; Sven Flecha; Isak Baza,3,gastech.com.kronos,GAStech-Kronos,1/14/2014 17:38,2014-01-14 17:38,RE: Conference report,Conference report,
788,Claudio.Hawelon@gastech.com.kronos,Claudio Hawelon,gastech.com.kronos,GAStech-Kronos,Dylan.Scozzese@gastech.com.kronos; Claudio.Hawelon@gastech.com.kronos; Emile.Arpa@gastech.com.kronos; Irene.Nant@gastech.com.kronos,Dylan Scozzese; Claudio Hawelon; Emile Arpa; Irene Nant,4,gastech.com.kronos,GAStech-Kronos,1/14/2014 17:47,2014-01-14 17:47,RE: Traffic advisory for today,Traffic advisory for today,
789,Linda.Lagos@gastech.com.kronos,Linda Lagos,gastech.com.kronos,GAStech-Kronos,Mat.Bramar@gastech.com.kronos; Anda.Ribera@gastech.com.kronos; Rachel.Pantanal@gastech.com.kronos; Linda.Lagos@gastech.com.kronos; Ruscella.Mies.Haber@gastech.com.kronos; Carla.Forluniau@gastech.com.kronos; Cornelia.Lais@gastech.com.kronos,Mat Bramar; Anda Ribera; Rachel Pantanal; Linda Lagos; Ruscella Mies Haber; Carla Forluniau; Cornelia Lais,7,gastech.com.kronos,GAStech-Kronos,1/14/2014 17:56,2014-01-14 17:56,RE: Training opportunity,Training opportunity,
790,Inga.Ferro@gastech.com.kronos,Inga Ferro,gastech.com.kronos,GAStech-Kronos,Inga.Ferro@gastech.com.kronos; Loreto.Bodrogi@gastech.com.kronos; Isia.Vann@gastech.com.kronos; Hennie.Osvaldo@gastech.com.kronos; Minke.Mies@gastech.com.kronos; Ruscella.Mies.Haber@gastech.com.kronos,Inga Ferro; Loreto Bodrogi; Isia Vann; Hennie Osvaldo; Minke Mies; Ruscella Mies Haber,6,gastech.com.kronos,GAStech-Kronos,1/14/2014 17:58,2014-01-14 17:58,RE: Action: Virus detected on your system,Action: Virus detected on your system,
791,Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,gastech.com.kronos,GAStech-Kronos,Lucas.Alcazar@gastech.com.kronos; Sven.Flecha@gastech.com.kronos; Isak.Baza@gastech.com.kronos,Lucas Alcazar; Sven Flecha; Isak Baza,3,gastech.com.kronos,GAStech-Kronos,1/14/2014 18:01,2014-01-14 18:01,RE: Conference report,Conference report,
792,Sten.Sanjorge Jr.@gastech.com.tethys,Sten Sanjorge Jr ,gastech.com.tethys,GAStech-Tethys,Sten.Sanjorge Jr.@gastech.com.tethys; Willem.Vasco-Pais@gastech.com.kronos,Sten Sanjorge Jr ; Willem Vasco-Pais,2,gastech.com.kronos; gastech.com.tethys,GAStech-Kronos; GAStech-Tethys,1/14/2014 18:05,2014-01-14 18:05,RE: Operational efficiencies,Operational efficiencies,
793,Albina.Hafon@gastech.com.kronos,Albina Hafon,gastech.com.kronos,GAStech-Kronos,Claudio.Hawelon@gastech.com.kronos; Albina.Hafon@gastech.com.kronos; Dylan.Scozzese@gastech.com.kronos; Irene.Nant@gastech.com.kronos; Varro.Awelon@gastech.com.kronos; Benito.Hawelon@gastech.com.kronos; Dante.Coginian@gastech.com.kronos,Claudio Hawelon; Albina Hafon; Dylan Scozzese; Irene Nant; Varro Awelon; Benito Hawelon; Dante Coginian,7,gastech.com.kronos,GAStech-Kronos,1/14/2014 18:05,2014-01-14 18:05,RE: Route suggestion for next shift,Route suggestion for next shift,
794,Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,gastech.com.kronos,GAStech-Kronos,Lucas.Alcazar@gastech.com.kronos; Sven.Flecha@gastech.com.kronos; Isak.Baza@gastech.com.kronos,Lucas Alcazar; Sven Flecha; Isak Baza,3,gastech.com.kronos,GAStech-Kronos,1/14/2014 18:19,2014-01-14 18:19,RE: Conference report,Conference report,
795,Emile.Arpa@gastech.com.kronos,Emile Arpa,gastech.com.kronos,GAStech-Kronos,Dylan.Scozzese@gastech.com.kronos; Claudio.Hawelon@gastech.com.kronos; Emile.Arpa@gastech.com.kronos; Irene.Nant@gastech.com.kronos,Dylan Scozzese; Claudio Hawelon; Emile Arpa; Irene Nant,4,gastech.com.kronos,GAStech-Kronos,1/14/2014 18:38,2014-01-14 18:38,RE: Traffic advisory for today,Traffic advisory for today,
796,Hennie.Osvaldo@gastech.com.kronos,Hennie Osvaldo,gastech.com.kronos,GAStech-Kronos,Inga.Ferro@gastech.com.kronos; Loreto.Bodrogi@gastech.com.kronos; Isia.Vann@gastech.com.kronos; Hennie.Osvaldo@gastech.com.kronos; Minke.Mies@gastech.com.kronos; Ruscella.Mies.Haber@gastech.com.kronos,Inga Ferro; Loreto Bodrogi; Isia Vann; Hennie Osvaldo; Minke Mies; Ruscella Mies Haber,6,gastech.com.kronos,GAStech-Kronos,1/14/2014 18:45,2014-01-14 18:45,RE: Action: Virus detected on your system,Action: Virus detected on your system,
797,Claudio.Hawelon@gastech.com.kronos,Claudio Hawelon,gastech.com.kronos,GAStech-Kronos,Cecilia.Morluniau@gastech.com.kronos; Claudio.Hawelon@gastech.com.kronos; Albina.Hafon@gastech.com.kronos,Cecilia Morluniau; Claudio Hawelon; Albina Hafon,3,gastech.com.kronos,GAStech-Kronos,1/14/2014 18:45,2014-01-14 18:45,RE: Who took the toolbox out of my truck?,Who took the toolbox out of my truck?,
798,Dylan.Scozzese@gastech.com.kronos,Dylan Scozzese,gastech.com.kronos,GAStech-Kronos,Dylan.Scozzese@gastech.com.kronos; Claudio.Hawelon@gastech.com.kronos; Emile.Arpa@gastech.com.kronos; Irene.Nant@gastech.com.kronos,Dylan Scozzese; Claudio Hawelon; Emile Arpa; Irene Nant,4,gastech.com.kronos,GAStech-Kronos,1/14/2014 18:56,2014-01-14 18:56,RE: Traffic advisory for today,Traffic advisory for today,
799,Claudio.Hawelon@gastech.com.kronos,Claudio Hawelon,gastech.com.kronos,GAStech-Kronos,Cecilia.Morluniau@gastech.com.kronos; Claudio.Hawelon@gastech.com.kronos; Albina.Hafon@gastech.com.kronos,Cecilia Morluniau; Claudio Hawelon; Albina Hafon,3,gastech.com.kronos,GAStech-Kronos,1/14/2014 19:02,2014-01-14 19:02,RE: Who took the toolbox out of my truck?,Who took the toolbox out of my truck?,
800,Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,gastech.com.kronos,GAStech-Kronos,Lucas.Alcazar@gastech.com.kronos; Sven.Flecha@gastech.com.kronos; Isak.Baza@gastech.com.kronos,Lucas Alcazar; Sven Flecha; Isak Baza,3,gastech.com.kronos,GAStech-Kronos,1/14/2014 19:13,2014-01-14 19:13,RE: Conference report,Conference report,
